"","V1","pvalue","V3"
"678","32227_at","0.00562392450364666","+"
"679","32238_at","0.001446767052907","-"
"680","32243_g_at","0.000641970326713162","+"
"681","32245_at","0.00870573246938356","+"
"682","32247_at","0.048014884662583","+"
"683","32255_i_at","0.00330591262842262","-"
"684","32261_at","0.0150270549502869","+"
"685","32741_at","0.0158180157296155","-"
"686","32742_s_at","0.00630160907864802","-"
"687","32743_at","8.46633319487144e-06","+"
"688","32748_at","0.0152088146123803","+"
"689","32749_s_at","1.7736507283712e-05","+"
"690","32750_r_at","0.00548215306482694","+"
"691","32766_at","0.00602286407708373","+"
"692","32773_at","0.00595687058497553","-"
"693","32779_s_at","0.044109062849405","-"
"694","32792_at","1.35201588676387e-05","-"
"695","32802_at","0.0100956956213525","+"
"696","32804_at","0.0091529228759447","+"
"697","32811_at","0.0129763892106703","+"
"698","32827_at","0.0436585126466786","-"
"699","32832_at","0.00447194224129259","-"
"700","32842_at","0.0495745913717443","-"
"701","32846_s_at","6.70771694103787e-06","-"
"702","32847_at","0.00271267727932227","-"
"703","32849_at","0.0203255451689803","-"
"704","32854_at","0.00348759341816555","-"
"705","33378_at","2.0332154965965e-05","-"
"706","33403_at","0.00238641210985841","-"
"707","33418_at","0.000186292032713112","-"
"708","33420_g_at","0.000246029507798881","-"
"709","33422_at","0.00185890260053877","+"
"710","33423_g_at","0.00276597939201016","+"
"711","33457_at","0.012687641463876","+"
"712","33817_at","6.21142561262005e-05","-"
"713","33827_at","0.0346713023794135","+"
"714","33828_at","0.000199307478979179","-"
"715","33833_at","0.000397926930265072","-"
"716","33838_at","0.00135678906897094","+"
"717","33845_at","0.00506610551479177","+"
"718","33852_at","6.44170075891428e-05","+"
"719","33855_at","0.0360713059801516","+"
"720","33865_at","0.00024638103964799","+"
"721","33871_s_at","0.00592187483492825","+"
"722","33886_at","0.0125640531369412","+"
"723","33887_at","0.0318816583131542","+"
"724","33889_s_at","0.0122104343543028","+"
"725","33893_r_at","0.0228462534869213","+"
"726","33895_at","0.0152665060746172","+"
"727","33918_s_at","0.000111430626241805","-"
"728","34299_at","0.000112476508933208","-"
"729","34303_at","0.00784101521188328","+"
"730","34311_at","6.61864703094405e-07","-"
"731","34312_at","0.0323886597495859","-"
"732","34314_at","0.00851628655108244","-"
"733","34317_g_at","2.74739874591032e-05","+"
"734","34325_at","5.99677497696617e-05","-"
"735","34337_s_at","2.71874130015333e-05","-"
"736","34338_at","0.00284516129755492","+"
"737","34341_at","0.0498191823679166","+"
"738","34345_at","0.00137786968457469","-"
"739","34351_at","0.0176541025547281","+"
"740","34352_at","0.00076624348506172","+"
"741","34353_at","0.00078298519058533","-"
"742","34355_at","0.00221376980206523","-"
"743","34359_at","0.000236824877615709","-"
"744","34370_at","0.0062116140394149","+"
"745","34371_at","0.0193409525796821","-"
"746","34372_at","0.00607704692997929","-"
"747","34394_at","0.0123595421703784","-"
"748","34396_at","0.000110361569204211","-"
"749","34408_at","7.56764953370699e-05","+"
"750","34783_s_at","0.0082103853793271","+"
"751","34792_at","0.0227370447356804","-"
"752","34801_at","0.00077484492113263","-"
"753","34805_at","5.68656607208896e-06","-"
"754","34812_at","0.00326342616125414","+"
"755","34816_at","9.03014014321137e-05","-"
"756","34825_at","0.00166675116154908","+"
"757","34826_at","0.0395981231019952","-"
"758","34831_at","0.00162080691631151","+"
"759","34836_at","0.0251412635757156","+"
"760","34837_at","0.00026635792266052","+"
"761","34842_at","7.14120064308631e-06","-"
"762","34851_at","0.00247315556691563","+"
"763","34866_at","2.81692701444873e-05","-"
"764","34873_at","0.0022168366851804","+"
"765","34877_at","0.0116723754290603","+"
"766","34880_at","0.0345258713831254","+"
"767","34882_at","0.00139381475074237","+"
"768","34885_at","0.0126743425198478","+"
"769","34890_at","0.00778429596436597","+"
"770","34891_at","0.0276467384127589","+"
"771","35260_at","1.7315043071455e-05","-"
"772","35261_at","0.000660907106780186","-"
"773","35268_at","0.003801721856227","+"
"774","35270_at","0.0135289630028301","+"
"775","35276_at","0.000821924992089281","+"
"776","35282_r_at","0.0349291712410526","+"
"777","35307_at","3.27566418273407e-07","-"
"778","35309_at","0.0118514102556205","+"
"779","35313_at","0.00022704978673537","+"
"780","35316_at","0.000229424916567191","-"
"781","35317_at","0.000182388832841895","-"
"782","35319_at","0.00016486046294154","-"
"783","35335_at","0.000788855973332907","-"
"784","35339_at","0.0187523022257929","+"
"785","35341_at","0.0040755482215841","-"
"786","35342_at","0.03392248619858","-"
"787","35349_at","0.0433659148280405","-"
"788","35350_at","0.0154269890525009","-"
"789","35351_at","0.000293123550306404","+"
"790","35356_at","0.00975849914720665","+"
"791","35359_at","0.0135253072318599","+"
"792","35360_at","0.00987662604950494","+"
"793","35363_at","0.0448962906962658","+"
"794","35733_at","0.000513872569413623","-"
"795","35735_at","0.0029753071408479","-"
"796","35741_at","0.000854747682509714","-"
"797","35746_r_at","0.000215950930682737","+"
"798","35775_at","0.001337883601322","+"
"799","35779_at","0.0220156238026477","-"
"800","35789_at","0.000211107823607554","-"
"801","35792_at","0.0407775653312238","+"
"802","35794_at","0.0355564506653339","-"
"803","35802_at","0.0112991166059285","+"
"804","35807_at","0.0398825472741226","+"
"805","35813_at","0.0053404252598391","-"
"806","35815_at","0.000377186887254096","+"
"807","35824_at","0.0491660962689463","-"
"808","35843_at","0.00836908648312299","+"
"809","35848_at","0.000303930091419268","-"
"810","36093_at","0.00187007886026589","-"
"811","36095_at","0.00750609018285664","+"
"812","36098_at","0.000134338788449681","+"
"813","36111_s_at","7.05936921818998e-05","-"
"814","36112_r_at","0.00214597841245097","-"
"815","36114_r_at","0.00339208165766644","+"
"816","36115_at","0.0359397927642376","+"
"817","36117_at","0.000550134111215561","-"
"818","36122_at","3.05520492048246e-12","-"
"819","36132_at","0.00690687972335736","-"
"820","36139_at","0.000233436368507111","-"
"821","36144_at","0.000733789006003663","+"
"822","36153_at","0.000380502988902891","-"
"823","36162_at","0.00490016114621462","+"
"824","36174_at","0.014536881439713","-"
"825","36196_at","0.0261673090769185","+"
"826","36200_at","0.0113069467214018","+"
"827","36209_at","9.38403043236955e-05","-"
"828","36571_at","1.49008349119825e-13","-"
"829","36579_at","0.00433907144056559","+"
"830","36580_at","0.000240296838111873","-"
"831","36600_at","0.000140863395932083","-"
"832","36605_at","0.0404270913514005","-"
"833","36610_at","0.00343991038524589","-"
"834","36612_at","1.51584410219373e-06","-"
"835","36623_at","0.0104233271416014","+"
"836","36633_at","0.00936769094560715","+"
"837","36638_at","0.0193082908615617","+"
"838","36643_at","0.015794034812085","-"
"839","36647_at","0.00343059887735109","+"
"840","36654_s_at","0.00140188889608263","-"
"841","36660_at","0.0220842082742948","+"
"842","36678_at","1.08101064835695e-09","+"
"843","36934_at","6.46049920811638e-06","-"
"844","36940_at","0.00681135346724394","-"
"845","36941_at","0.00132370912774225","-"
"846","36950_at","0.00413384466667474","+"
"847","36953_at","0.000315589653762369","-"
"848","36957_at","0.000263836355357101","-"
"849","36958_at","0.0117986914521789","+"
"850","36971_at","0.00125264665172932","-"
"851","36981_at","0.00554879539611116","-"
"852","36985_at","1.33793316437833e-05","-"
"853","36991_at","0.00087545857809589","-"
"854","36997_at","0.000153277344653457","-"
"855","36998_s_at","0.00186483856129173","+"
"856","37019_at","0.0156087406452098","+"
"857","37034_at","0.00719691017319276","-"
"858","37036_at","0.00258503651748403","+"
"859","37041_at","2.90140627721164e-06","-"
"860","37042_at","0.000773753561768715","+"
"861","37043_at","0.0336348084324054","+"
"862","37292_at","0.0383260640328053","+"
"863","37295_at","0.0402741806103868","+"
"864","37303_at","0.0274653837391518","+"
"865","37305_at","0.00420076593812478","-"
"866","37317_at","0.0314537069286347","+"
"867","37325_at","0.0107050254067907","+"
"868","37332_r_at","0.0117144419598783","-"
"869","37333_at","0.0160412107669557","+"
"870","37334_at","6.78196138127261e-05","-"
"871","37337_at","0.0402465339793292","+"
"872","37338_at","2.33096118013771e-05","-"
"873","37359_at","0.000208589462229694","-"
"874","37373_at","0.0141836017185226","+"
"875","37376_at","0.00106133742890448","+"
"876","37383_f_at","0.0348850789270453","+"
"877","37389_at","0.0135220567307051","+"
"878","37400_at","0.00122461602231345","+"
"879","37401_g_at","0.00180263947649651","+"
"880","37403_at","7.43821470974256e-05","+"
"881","37406_at","0.0103427479900106","+"
"882","37408_at","0.0345032557063593","+"
"883","37663_at","0.0169826580868858","-"
"884","37669_s_at","0.000558545263536244","+"
"885","37683_at","6.87327909807315e-05","+"
"886","37687_i_at","0.0116870038772803","+"
"887","37700_at","0.00597726291927178","-"
"888","37710_at","0.000154863023114434","-"
"889","37716_at","0.00437355473235436","-"
"890","37717_at","0.0066435324206208","-"
"891","37729_at","0.0192238766409608","+"
"892","37765_at","3.56522596768288e-06","+"
"893","37766_s_at","0.000374121263133822","+"
"894","38017_at","1.02044783020924e-08","-"
"895","38019_at","0.000744092816323988","-"
"896","38030_at","0.00329588056310481","+"
"897","38046_at","3.46006880719472e-06","-"
"898","38054_at","0.0332928247882937","-"
"899","38061_at","0.00200818149966265","+"
"900","38082_at","0.00373031334178992","-"
"901","38084_at","0.00223857319386022","+"
"902","38088_r_at","0.0317607255214059","+"
"903","38095_i_at","0.0153760346444885","+"
"904","38096_f_at","2.64159216827592e-10","-"
"905","38115_at","0.00334190452337079","+"
"906","38120_at","0.0150944396598963","-"
"907","38375_at","0.0066072242310281","-"
"908","38396_at","0.00788494958096787","-"
"909","38397_at","0.0170864965861863","+"
"910","38400_at","0.00844830752728474","+"
"911","38405_at","0.00680640607220091","+"
"912","38431_at","0.00432695550564799","-"
"913","38436_at","0.0154223829125979","-"
"914","38440_s_at","0.00909489928040872","+"
"915","38443_at","0.00116182388033735","-"
"916","38462_at","9.12844289761039e-06","-"
"917","38471_r_at","0.0289800838948545","-"
"918","38477_at","0.000669347965687035","+"
"919","38481_at","0.0092412066408924","-"
"920","38730_at","0.00124659668201763","-"
"921","38741_at","0.00406615084550622","+"
"922","38759_at","0.00150118269804114","-"
"923","38762_at","0.00237316375982234","+"
"924","38765_at","0.0111653191068646","+"
"925","38782_at","0.00541919413006106","+"
"926","38791_at","0.000458306182141672","+"
"927","38794_at","0.000199527514500673","-"
"928","38813_at","0.00104284337031084","-"
"929","38826_at","0.00193511667536236","+"
"930","38833_at","0.000586569020269452","+"
"931","39093_s_at","0.0243878317472708","+"
"932","39097_at","0.0058351926914997","+"
"933","39117_at","0.000286450553461904","-"
"934","39118_at","0.00832445461292063","-"
"935","39124_r_at","0.000194054578201727","+"
"936","39132_at","0.000436698064777467","-"
"937","39147_g_at","0.033839207762062","+"
"938","39163_at","0.00100775470292945","+"
"939","39199_at","0.00178641618663371","+"
"940","39448_r_at","2.84240607261511e-06","+"
"941","39468_r_at","0.0419447563043403","+"
"942","39484_at","0.000790247434578773","+"
"943","39486_s_at","0.0476579912536327","+"
"944","39507_at","0.0194574457087528","+"
"945","39514_s_at","0.0107365417298751","+"
"946","39520_at","0.0193131638737442","+"
"947","39523_at","0.0379645540143304","+"
"948","39527_at","0.000314433977158046","+"
"949","39536_at","0.0400319853819655","+"
"950","39550_at","0.0490597343944611","+"
"951","39556_at","2.05073485013926e-06","-"
"952","39806_at","0.0420203791109334","-"
"953","39830_at","0.00422655835842468","+"
"954","39839_at","0.0470446390019453","-"
"955","39840_at","0.0293368966343033","+"
"956","39855_at","0.00096950129631122","+"
"957","39865_at","0.00879627867501375","-"
"958","39866_at","0.00472335433502768","-"
"959","39868_at","0.00153576354965693","+"
"960","39896_at","0.000108898377665497","-"
"961","40166_at","0.0281736256077739","-"
"962","40168_at","0.00603006939938362","+"
"963","40172_g_at","0.0188909115292355","+"
"964","40189_at","0.0374822547147514","-"
"965","40191_s_at","1.05176437628004e-05","-"
"966","40215_at","0.00540221673360828","+"
"967","40224_s_at","0.00965270282361336","+"
"968","40225_at","2.48174198210025e-05","+"
"969","40246_at","0.0102953072048165","+"
"970","40250_at","0.00805005465831065","-"
"971","40264_g_at","0.00415061633060851","+"
"972","40265_s_at","0.000109477203989526","+"
"973","40279_at","0.0309726619532356","+"
"974","40282_s_at","0.0354518408329993","+"
"975","40529_at","0.0425217656718449","+"
"976","40533_at","1.38605293306826e-08","-"
"977","40548_at","0.0107926699819538","-"
"978","40564_at","0.000195886582917815","+"
"979","40570_at","1.67168917889704e-05","-"
"980","40584_at","0.00178535050766595","-"
"981","40589_at","0.021056210640967","-"
"982","40595_at","0.0108341527768448","+"
"983","40598_at","0.00275722304321685","+"
"984","40607_at","0.00136290856209219","-"
"985","40609_at","5.61921143897015e-05","-"
"986","40612_at","0.0111559395344421","+"
"987","40613_at","0.036279250245565","+"
"988","40617_at","7.10025211059528e-08","-"
"989","40623_at","0.000324755857526776","+"
"990","40886_at","0.0251718096081025","+"
"991","40913_at","0.000129082120523715","-"
"992","40927_at","0.000361341444993521","+"
"993","40930_at","0.022618684895834","+"
"994","40936_at","1.77451217224503e-06","-"
"995","40957_at","0.000559425729942161","-"
"996","40966_at","0.0104877433710215","-"
"997","40973_at","0.00185387140565973","-"
"998","40982_at","0.0173524096102288","+"
"999","40998_at","0.0346111550039365","-"
"1000","41000_at","3.84281852681464e-05","-"
"1001","41243_at","3.56210361093632e-05","-"
"1002","41248_at","0.000790858611442693","-"
"1003","41251_at","9.347743376214e-05","-"
"1004","41275_at","0.0140445391163528","+"
"1005","41283_at","0.00423801412824135","+"
"1006","41288_at","0.0439382942436525","-"
"1007","41302_at","0.00231975860628198","+"
"1008","41305_at","0.00086509549320915","+"
"1009","41326_at","0.00787031807356604","+"
"1010","41333_at","0.00583151592289889","-"
"1011","41335_at","0.00576201732717255","+"
"1012","41338_at","1.40928126280158e-07","-"
"1013","41343_at","0.00193701541258728","-"
"1014","41360_at","0.00146707014901783","+"
"1015","41503_at","1.17695587812619e-05","-"
"1016","41525_at","0.0411734105750427","+"
"1017","41538_r_at","0.0231795127940106","+"
"1018","41546_at","0.0443517933166674","+"
"1019","41557_at","0.00958021650674505","-"
"1020","41566_at","0.0363137941999099","+"
"1021","41573_at","0.0189252942371194","-"
"1022","41574_at","0.00545833406806928","-"
"1023","41595_at","1.96131387111976e-05","-"
"1024","41808_at","0.00484478757068744","+"
"1025","41809_at","8.71119807288259e-06","-"
"1026","41836_at","0.000705256338636784","-"
"1027","41837_at","0.0123368719144771","+"
"1028","41841_at","0.00091182281831667","-"
"1029","32506_at","0.0216039750957582","+"
"1030","32508_at","0.0021416819813977","-"
"1031","32520_at","0.0288088196689539","+"
"1032","32530_at","0.00300873559436892","-"
"1033","32533_s_at","0.000798661292369637","-"
"1034","32541_at","4.46644914252786e-07","-"
"1035","32550_r_at","0.0116930562271236","+"
"1036","32556_at","0.0444435154380022","+"
"1037","32560_s_at","0.00588679740504892","+"
"1038","32569_at","8.44889656165363e-05","-"
"1039","32572_at","0.0332941554643002","-"
"1040","32574_at","0.0485358094611477","+"
"1041","32576_at","7.04843073643368e-06","-"
"1042","32578_at","0.0475108740838553","+"
"1043","32579_at","3.11006819243428e-05","-"
"1044","32586_at","0.0288530867005336","+"
"1045","32597_at","0.00167138332022688","-"
"1046","32602_at","0.00363110151813958","+"
"1047","32619_at","0.00189043044383806","+"
"1048","33102_at","0.0161476574035409","-"
"1049","33105_at","0.0333766210153556","+"
"1050","33132_at","0.000336759668474374","-"
"1051","33136_at","0.0101599525135185","-"
"1052","33145_at","0.00219846240716756","-"
"1053","33146_at","0.000198978403160334","+"
"1054","33150_at","0.0113418124665207","+"
"1055","33154_at","0.000519014852450771","-"
"1056","33162_at","0.0105944014335782","-"
"1057","33183_at","0.000524786175575485","+"
"1058","33185_at","0.00849945025238309","+"
"1059","33191_at","0.00143068970710197","-"
"1060","33192_g_at","0.00690139296531248","-"
"1061","2090_i_at","0.0256742745701498","+"
"1062","2091_at","0.00938290360844157","+"
"1063","2065_s_at","0.0241247234934512","+"
"1064","2066_at","0.000990151023248879","+"
"1065","2079_s_at","0.0104255253694077","+"
"1066","2060_at","0.00458448387294203","+"
"1067","2042_s_at","5.95939525276637e-05","-"
"1068","2044_s_at","0.00462004860394101","-"
"1069","2046_at","0.0271015796326098","+"
"1070","2048_s_at","0.0352600472326564","+"
"1071","2052_g_at","0.00482545958141376","-"
"1072","2035_s_at","7.3105452240966e-05","+"
"1073","2003_s_at","0.000116797304287543","-"
"1074","2005_s_at","0.0363110762087772","+"
"1075","2013_at","0.000165661302254985","+"
"1076","1991_s_at","0.00145424880391536","+"
"1077","1992_at","0.0150253062802888","-"
"1078","1941_at","8.33305545169e-05","+"
"1079","1944_f_at","0.0485996376529628","+"
"1080","1912_s_at","0.0227802771765358","+"
"1081","1884_s_at","0.0138514127725345","+"
"1082","1885_at","0.0331761401842539","-"
"1083","1886_at","0.00129781363366026","+"
"1084","1894_f_at","0.00076602023433155","+"
"1085","1845_at","3.51677601832991e-08","-"
"1086","1846_at","0.0334219040063119","+"
"1087","1857_at","0.00791091057647797","-"
"1088","1819_at","0.000453187130773004","-"
"1089","1830_s_at","0.026845241194901","+"
"1090","1801_at","0.000448653570002397","-"
"1091","1772_s_at","0.000564018521782978","-"
"1092","1782_s_at","0.00115695309979704","-"
"1093","1789_at","0.0206504027797681","+"
"1094","1760_s_at","0.000516768432976134","+"
"1095","1764_s_at","0.00328977753280331","+"
"1096","1746_s_at","0.00095528426046033","+"
"1097","1725_s_at","0.000209555338667541","-"
"1098","1703_g_at","0.000116199511008957","+"
"1099","1707_g_at","0.0370651300444271","+"
"1100","1696_at","0.0256704203234595","+"
"1101","1672_f_at","9.78919445521737e-05","-"
"1102","1654_at","0.0217106818969307","-"
"1103","1624_at","0.0377637856305311","-"
"1104","1631_at","0.000629377753604852","+"
"1105","1598_g_at","0.00174698250044555","+"
"1106","1602_at","8.78952704920257e-07","-"
"1107","1603_g_at","0.000277492979514109","-"
"1108","1524_at","0.0140596954462016","+"
"1109","1528_at","0.000572599078303625","-"
"1110","1529_at","3.71196498405338e-05","+"
"1111","1535_at","0.0100125098725535","-"
"1112","1499_at","0.0116856688519985","+"
"1113","1496_at","0.0418253025701684","-"
"1114","1455_f_at","0.0108928276350353","+"
"1115","1456_s_at","2.27950893608349e-06","-"
"1116","1469_at","0.0119072387232626","+"
"1117","1474_s_at","0.00540528439448621","-"
"1118","1475_s_at","0.00710292503659514","-"
"1119","1444_at","0.0263540679787506","+"
"1120","1415_at","0.00242420254817681","+"
"1121","1420_s_at","0.000371616698101172","+"
"1122","1389_at","1.02844487384161e-05","-"
"1123","1373_at","1.50227140706054e-06","-"
"1124","1374_g_at","3.489738374871e-06","-"
"1125","1382_at","0.00449638263297463","+"
"1126","1346_at","0.044077303222042","+"
"1127","1354_at","0.0250292049435115","+"
"1128","1357_at","0.032070376270281","+"
"1129","1329_s_at","0.00173570486776459","+"
"1130","1331_s_at","0.0107132063829879","+"
"1131","1307_at","9.78104373808838e-05","-"
"1132","1309_at","0.0477061673713529","+"
"1133","1311_at","0.037887935479692","-"
"1134","1297_at","0.0393021978633628","+"
"1135","1285_at","0.000148200969416035","+"
"1136","1287_at","0.0159821386161279","-"
"1137","1254_at","0.037023535317137","+"
"1138","1255_g_at","0.0377224661777096","+"
"1139","1260_s_at","0.0036722575889284","+"
"1140","1236_s_at","0.0266568219889236","+"
"1141","1238_at","0.0458467859566177","+"
"1142","1240_at","0.00346428973775831","+"
"1143","1219_at","0.0250355574544318","+"
"1144","1188_g_at","0.00387642790259479","-"
"1145","1184_at","0.0424620698592358","+"
"1146","1171_s_at","0.0034191449621815","+"
"1147","1163_at","0.00218362422978296","+"
"1148","1126_s_at","0.0226291374499966","+"
"1149","1136_at","0.0352502344380589","+"
"1150","1141_at","0.0185979080528673","+"
"1151","1116_at","5.30437234210047e-05","-"
"1152","1096_g_at","1.60021748428679e-06","-"
"1153","1085_s_at","0.000611760187756141","-"
"1154","1054_at","0.00171980759783456","-"
"1155","1055_g_at","0.031161107132298","+"
"1156","1034_at","0.0375982433360734","+"
"1157","1008_f_at","0.0345327537234328","+"
"1158","1014_at","0.00372193776910562","+"
"1159","1017_at","0.00541858157602656","+"
"1160","1019_g_at","0.0141281595978412","+"
"1161","963_at","1.63689279421663e-05","-"
"1162","969_s_at","0.0029281533313963","-"
"1163","949_s_at","0.00525738391422893","-"
"1164","955_at","0.00079853190984048","+"
"1165","914_g_at","0.0023015107098518","-"
"1166","877_at","6.64645642201479e-05","-"
"1167","886_at","0.000144839359568437","-"
"1168","888_s_at","0.0323587161873734","+"
"1169","890_at","0.00397186805364995","-"
"1170","854_at","0.0282751815024556","+"
"1171","860_at","0.00812454922506743","+"
"1172","861_g_at","0.00712703120219426","+"
"1173","840_at","6.71981884135143e-07","-"
"1174","842_at","0.000577528512375962","-"
"1175","806_at","0.00056379496590313","+"
"1176","816_g_at","0.0180982222508307","+"
"1177","818_s_at","6.94248191631493e-05","-"
"1178","783_at","0.0240116663053457","+"
"1179","784_g_at","0.00982472804130193","+"
"1180","755_at","0.0262518761070506","-"
"1181","747_at","0.000847449634026619","+"
"1182","754_s_at","7.75124136222977e-06","-"
"1183","711_at","0.00918110604435686","+"
"1184","704_at","0.0174487787618194","+"
"1185","678_at","4.52010621663429e-05","+"
"1186","689_at","0.00840034579517244","+"
"1187","649_s_at","3.51611605952835e-06","+"
"1188","652_g_at","0.0130047738640471","-"
"1189","662_at","0.0241539436818341","-"
"1190","665_at","0.0118322517702264","-"
"1191","646_s_at","0.031207606345606","+"
"1192","625_at","0.0403584751786498","+"
"1193","626_s_at","0.0294600508706871","-"
"1194","605_at","0.0290278879764214","+"
"1195","585_at","0.0226961879846127","+"
"1196","561_at","0.0184898288295483","+"
"1197","573_at","0.0265758512806443","+"
"1198","556_s_at","0.0195571642943283","+"
"1199","524_at","0.0391565561539622","+"
"1200","533_g_at","0.0365618113658552","+"
"1201","499_at","0.00462901639982007","+"
"1202","490_g_at","0.0481819412837348","+"
"1203","457_s_at","0.00776195252334813","-"
"1204","459_s_at","0.0458822562721092","-"
"1205","440_at","0.00803022150552911","+"
"1206","409_at","5.14483854764064e-05","-"
"1207","410_s_at","0.0174798142996022","-"
"1208","385_at","0.00340047245954676","+"
"1209","396_f_at","0.00742340613162349","+"
"1210","360_at","0.0244022717341063","+"
"1211","371_at","0.0081077817810733","+"
"1212","379_at","0.0464762835067485","+"
"1213","337_at","0.0339096302758438","-"
"1214","347_s_at","0.00344936237698053","+"
"1215","350_at","0.0106940781512391","+"
"1216","327_f_at","0.000342602142697563","+"
"1217","312_s_at","0.00333454809089908","-"
"1218","294_s_at","8.13356622886555e-05","+"
"1219","306_s_at","4.46955364829717e-07","-"
"1220","274_at","0.000152368092896523","-"
"1221","276_at","0.0343102849049867","-"
"1222","277_at","6.90024436786267e-06","+"
"1223","289_at","0.0435594758595919","+"
"1224","266_s_at","2.59057755359451e-11","-"
"1225","239_at","4.33372044847517e-05","+"
"1226","210_at","0.014425744335547","+"
"1227","218_at","9.97644394074688e-07","-"
"1228","192_at","0.0224083502494503","-"
"1229","197_at","0.00358222492701599","+"
"1230","163_at","0.000301595092616231","+"
"1231","140_s_at","0.000758205344420868","-"
"1232","142_at","0.0377785111138454","+"
"1233","121_at","3.52872763855905e-05","+"
