token_address,pool_address,max_weth,first_sync_block,last_sync_block,max_liq_block,max_price_block,total_activity,activity_from_max_to_min,activity_from_min,inactive,liq_MDD,liq_RC,price_MDD,price_RC,late_creation
0x60e3b24F12400BEaEC6E07627dE50726cA01087b,0x991e9b057fc93551CfF216191C465036C9228549,2.829792702631936,11036291,11038158,11036869,11036756,12,0.08333333333333333,0.08333333333333333,1,-1.0,0.0,-0.14109761099544949,1.2574471331987485,0
0xa113a615a18534Ea056f9AC22B605eDc357E9Baf,0x663a07fe6A8475d4061A90CAB612e957eEA14d79,12.0,11036306,11036323,11036307,11036322,4,0.25,0.5,1,-1.0,9.061370454545442e-21,-1.0,0.0,0
0x08A840a446baD3269122aBE7f638D969A993Ee64,0x90e61bc6Ac0FB36db180091D0a4d55e59eB02e1b,276.28931472225105,11036329,12650970,11098459,11048509,489,0.4621676891615542,0.034764826175869123,1,-0.99925807731758,3.2496444912817993e-06,-0.9938266218954819,0.0,0
0xA866F0198208Eb07c83081d5136BE7f775c2399e,0xef035F52e5a8974adBF4380e020cD4A0A349C517,1450.787409072051,11082051,13001506,11174015,11093135,16594,6.02627455706882e-05,0.018862239363625407,0,-0.026538357800476798,5.785842053616867,-0.9999999999977175,1.2547621506033147e-09,0
0x81FA23d719271022C036F725F7ea841E5612b408,0x0F33F55fC60a300e97cDEC4c8a9B683Bea09168d,6.2,11036331,11039960,11036516,11036331,5,0.2,0.6,1,-1.0,1.1658168574401686e-36,0,0,0
0x41B0325f8F54E52ADC6723122E59c34088a607d7,0xdd7D6C62976325fbda6e3D6E4Ed5eb98c4A9b1D2,1200.6776779425682,11036343,11036745,11036701,11036685,17,0.058823529411764705,0.058823529411764705,1,-1.0,0.0,-6.634030550633455e-05,302.3444880051479,0
0x12114172FDe783Fa26d2B865cc61b354cdB45bD3,0xB61A8A25161E102ad925D1a07535a992Ec4a0a38,11.1,11036365,11243546,11036380,11036380,5,0.2,0.6,1,-1.0,5.5119260233379515e-05,-0.17172760162824532,0.0,0
0xB811e413920E4A4aD32d41c0Ee34cb2A14873691,0x58Bda1EF2648d604183F90a16a4F767E03501b99,64.36323673416612,11036377,11041808,11039341,11036449,112,0.008928571428571428,0.008928571428571428,1,-1.0,0.0,-0.9497425291709287,0.001699069631455289,0
0x63Ad3139F7eADE0FF207AeA36958dA468F0689d2,0xdDf914E70858629a3093BF90ED6bAeC85208B84d,22.0,11036434,11036505,11036463,11036440,5,0.2,0.2,1,-1.0,0.0,-0.1728617824381165,0.018984011108540137,0
0xCef1710AA758a7D1437A2D31B025e138528F209d,0x0E265781617f13930CE171645c08AD4EFaf05d93,11.0,11036469,11036524,11036515,11036469,4,0.25,0.25,1,-1.0,0.0,-0.17287778224305153,1.2966862196821896,0
0xEc07857510Aa7Dde3ABCA3c369058815d6318d75,0x051BA7E3857Cd2a5EB804F1980323437e1D984F5,67.41,11036537,11036696,11036627,11036583,9,0.1111111111111111,0.1111111111111111,1,-1.0,0.0,-0.0297191736914049,0.7971676030351886,0
0x430eA853d742BA88852f0AdCe597d716099E6bf8,0x61c13e27aA8E967d52Af0b6fFcA95800e5C28BDb,12.0,11036642,11036678,11036669,11036642,4,0.25,0.25,1,-1.0,0.0,-0.3044665392783885,0.029273497595708516,0
0x038Ee3f6534fCB5a6b876b346EfB18A797BCa3ED,0xb11cBEF66b62DEB1814F9876cacFe4E2A3AFA94a,12.0,11036721,11040956,11038253,11036722,16,0.0625,0.0625,1,-1.0,0.0,-0.3042752605720367,0.1505928112388145,0
0x146C2c0E2b919C4cCD7E3507F6FDE30b21529AC5,0xccC23D3e52752D205bE6593ba6E26a82B61b7570,6.282377097808213,11036786,11127984,11074651,11036831,29,0.034482758620689655,0.20689655172413793,1,-1.0,7.617766100328544e-37,-0.22493712063891724,5.774611256828842,0
0x6e4B3131F6904211e6Af72138A47A0C7a4C8cA72,0xAd30cE1Bff25607621FC6ED4fc99E5d7be6b1330,73.13784259652134,11036812,11044397,11036979,11036902,6,0.16666666666666666,0.3333333333333333,1,-1.0,9.72136862850566e-28,-0.027139739340974765,3.4718493886191684e+22,0
0x4A0A05567Cba8b459C23B7Ef6Dd167A0510c6Dd9,0xd5F7631cfb38551C4Fa38149C99FDA089632B579,69.8497109097843,11037053,11037326,11037053,11037130,44,0.0,1.0,1,0,0,-0.9999999999596063,0.0,0
0x5B48982c3445B1Aefadf9E477A6C51832dB5d1ff,0x68BdCD2443d8076Ac5F71F7608Cb8258eCb3cfAe,107.30269901530752,11037104,11044508,11037711,11037370,19,0.05263157894736842,0.05263157894736842,1,-1.0,0.0,-0.02733653646467141,5.98129421456141,0
0x0488a7b65e8A07Db4642A1cBe75434b4C4524026,0xe8d4eD8A3A6367D11819ACd81499F17bd0C26192,47.25721450503015,11037210,11037392,11037385,11037323,15,0.06666666666666667,0.06666666666666667,1,-1.0,0.0,-0.2512021361478068,0.021577647345235356,0
0x30Ee84D66673206ff48dCA59Ca463cb8c97Fc5Cc,0xFC7a94Deb1a60338A6b8A69F07E997b1B0348fD8,82.4391199429766,11037228,11037395,11037317,11037286,7,0.14285714285714285,0.2857142857142857,1,-1.0,4.6554391312860057e-23,-1.0,0.0,0
0x4D2eE5DAe46C86DA2FF521F7657dad98834f97b8,0x9479b62FD1CB36F8FEd1EEBb1Bb373d238d08216,371.6812421536148,11037253,13147670,11270879,11037279,11403,0.40822590546347454,0.007892659826361484,0,-0.976172164188069,0.0002802561577295009,-0.9489960875405635,0.046607786550196414,0
0x48F61De5df657d7d65C3BCd08e332D1B9B985f63,0xB973A73Fe4D2aF5541eD8e35052eE34d0eB3164d,105.1316,11037259,11037825,11037354,11037259,5,0.2,0.2,1,-1.0,0.0,0,0,0
0xa1faa113cbE53436Df28FF0aEe54275c13B40975,0x60B2cC2c6ECD3DD89b4fD76818EF83186e2F2931,1283.381998189952,11037260,13151402,11798794,11346527,29384,0.5776272801524639,0.01950040838551593,0,-0.9924661081326381,0.00017142192368911518,-0.9999973107196851,0.00033372724364598227,0
0xA3d37E1eD799589307B3Cd0fCB93168eaDbB18C2,0x0eD3b06c258deEbd03929f12e1EEE3761C1F47dA,1.215,11037293,11037318,11037316,11037314,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,-0.02351601418458986,0.03378535342421925,0
0x8Bbe6d72962e19C6A71bC8377094B6bb6E1448B3,0x457362Fb0d8dDE074a4C9a913bd53875a62A85B8,91.53034002,11037371,11037477,11037458,11037371,8,0.125,0.125,1,-1.0,0.0,0,0,0
0x6F29d81bD0afec6f9FA3F0173456B61D996cc85f,0xE08793f4FfFBe5d4961f5E7Ab5F6D5bb2bC8BC4D,90.34014316303771,11037541,11037682,11037679,11037664,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,-0.022575195517826763,0.10405754488860121,0
0x21Cb6DEA9b3256a27118d3dC4E767207f1C8Ff0B,0x60976a6dD350B892DF4d46045eD9412e01d90F58,5.3008525430247,11037606,11854584,11043355,11038263,49,0.02040816326530612,0.16326530612244897,1,-0.4676449120624079,0.11844339514815201,-0.9999999999996676,-1.0145507796614021e-25,0
0x1bDa90983A576C8Ae7C0Af677932521Cc97B9AAE,0x2c9EAeD99a0b1283CF9ebddfCf5e2AFfDf99732A,95.65,11037630,11038186,11037858,11037630,8,0.125,0.125,1,-1.0,0.0,0,0,0
0xB1c335268a5299006AE1b16cA68924fFD6918902,0x6c5E71cF85Aa1E8C86E5b95d8A930a712690d991,702.2453224079875,11037649,11039669,11037813,11039597,72,0.8194444444444444,0.013888888888888888,1,-1.0,0.0,-0.011538732354142045,3.5035154687270236,0
0x34506246D860D53fb41c463213e740F157fa1174,0x6734e1c7eB20e639898c8811C5Bc91dEaB976b3F,5.73,11037713,12224685,11203281,11037732,64,0.015625,0.5625,1,-1.0,4.242701394005142e-37,-0.6825375984203638,1.6972455695081998,0
0x79DC7dca75418FcddC952C22475eD660cE4316Ae,0xFc685DDE7342eB5C6D3e463aC1591Ae7d9ecb71d,0.2788639835111521,11037723,11041936,11038334,11038257,8,0.125,0.125,1,-1.0,0.0,-0.5872734277911134,0.04420987848233827,0
0x824c68159D5a81A061944616044E93E17A5a3C42,0xeFCC08Ac51aF57E22eeE10f93483EC69163cC1Dc,83.42306508705414,11037749,12424211,11038377,11038330,12,0.08333333333333333,0.16666666666666666,1,-1.0,2.4996843968838894e-30,-0.000411417803864777,1.4306713683375158e+23,0
0x4CD122524577C91ec3D9cE5f2C8C8e12790988Bf,0x13Ed1703Bbc77a3E4d7287E203a4Fcc29aFd4600,69.1,11037786,11037942,11037932,11037808,5,0.2,0.2,1,-1.0,0.0,-0.02868940030424545,0.3986826011189748,0
0xe3168879e18331cF095B741f9D9701d37dCC4413,0xBAF6371EF2c6DAeF0676BfB180A796fEB84Ab2E7,94.1066250103187,11037808,11041164,11037862,11037808,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,0,0,0
0xcA3A56f76d48E0652cb5b7e0b5326c1DC6A4bc97,0x4295D71C57602C3260a100f589eD3A3aD6F05720,131.78946077320762,11037856,11040886,11039833,11037978,29,0.034482758620689655,0.034482758620689655,1,-1.0,0.0,-0.004492243963115082,79.02589195781223,0
0x740962D379632ad27756624190a8fEe94cf07659,0x7ED968a1FdB0E2532AC644B6d1bCB6201554ffCd,380.34851374647076,11037969,11039670,11039652,11039326,52,0.019230769230769232,0.019230769230769232,1,-1.0,0.0,-0.02439199403683688,14.842786779994634,0
0x8e29b70964a64387444Bfa29723222fF332feed4,0xeda130C94C2fD8721f3b96F3c572A1Ac3fe5ffA5,0.6643253321534645,11037999,13111836,11044051,11038152,83,0.4457831325301205,0.012048192771084338,0,-0.9864329280921144,0.0,-0.9990394727272269,0.0028205950039183222,0
0x1D0154f79FC8e318b50dc1949BE9Fc4946584026,0x0E3534c704413D78e5C960F8BeaBdB998dA49eC3,88.79335953592475,11038009,11038180,11038174,11038169,7,0.14285714285714285,0.14285714285714285,1,-1.0,0.0,-0.022697037569102747,0.07191351681332331,0
0x0eF8f457De514991AA2530bb85Bdc1f7e1E03C38,0xbEcB67F731f9cD57e5F38bc3b0F5E3DB179F07d4,9.0,11038028,11038231,11038192,11038032,4,0.25,0.25,1,-1.0,0.0,-0.20908659621439113,0.026242893312282505,0
0xB2316103c7D2E149336C10B623AA8Ca207Ba03f1,0x12E44daE780dA705D4bf9BF29B656CbAb69489C6,7.077892200728185,11038053,11039527,11038198,11038053,9,0.1111111111111111,0.1111111111111111,1,-1.0,0.0,0,0,0
0x21634B64a6915b879aD13d96418a82b2a48Fcbe9,0xa690DE6fBBa99547c96Ac06767217A022e1e5CF8,28.974348255606476,11038093,13078972,11998068,11038107,829,0.22677925211097708,0.026537997587454766,0,-0.8143103489867577,0.03467756501989135,-0.9990991500186295,0.0,0
0x8F9a74EfF206A68AC827FA97136Aa239707D6172,0xCbfC9c942bF4a067B5c5d29855D2eFE081489019,8.8,11038098,11038237,11038174,11038098,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,0,0,0
0x317EA28Db0d84eEC41774065656497A868f2a69c,0x90be1c02c8Fee96b061Be7b823E4e7Dc4A8BE99E,118.93791130776991,11038181,11038594,11038591,11038210,41,0.024390243902439025,0.024390243902439025,1,-1.0,0.0,-0.07636230468246176,4.590570007924647,0
0x5a6050EF066AAB938C2b34Ad4Fcf23d609FA9f78,0x5Fadaa62700c36922C95b51DE2295dC68EcC87AA,101.15127923924116,11038231,11043648,11040035,11038308,19,0.05263157894736842,0.05263157894736842,1,-1.0,0.0,-0.020710111527736032,21.259988543630683,0
0xEe5D8b7461113dd07d718118305a997C41852941,0xA8d72f27A5da2EF886c0b1b31CE299B77A372f91,116.37874600049469,11038242,11044507,11043911,11043406,67,0.014925373134328358,0.014925373134328358,1,-1.0,0.0,-0.0062798718997932506,0.3328713227393424,0
0xA4F7D096b1D26292E10ac83EBEb92A45a89bc792,0x8e7a59FA30c09A89eC21A9c2e1c561015a4daF4A,161.35695401037563,11038276,11039999,11039024,11038781,20,0.05,0.05,1,-1.0,0.0,-0.01235471787856404,1.6523422010178568,0
0x9Eb2ED4229E03e087E365c2dB7C5E9C26a2f328e,0xd54F79Fc6904d7d6F349d4298f344eD982745455,11.020450569947748,11038278,11038685,11038677,11038306,7,0.14285714285714285,0.14285714285714285,1,-1.0,0.0,-0.17592570389928527,0.08334227249336647,0
0x3D42616Bf78d8BD2541B703a495aecece18EE5cf,0x8c33d1100dC4fc9c9f0f9330a9e331A8Ef436e49,66.0,11038281,11038530,11038369,11038282,4,0.25,0.25,1,-1.0,0.0,-0.029941317445428054,0.17238522808573073,0
0x79dDD70948aB0b7689547ef68135f387dB820CF8,0x192Dd3B6e77aF930273FAc8Dad2465577412565c,89.67963187816677,11038332,11040826,11038981,11038531,9,0.1111111111111111,0.1111111111111111,1,-1.0,0.0,-0.0003287643106151171,41.626248769127436,0
0xdF560bB3711731F949896704aCe17534B28B83DE,0xC5F019242Cc3C8C076db3414B5FF3F5e041F22bc,453.01160598686766,11038379,11040956,11038579,11038725,300,0.67,0.0033333333333333335,1,-1.0,0.0,-0.3063535427860737,3.0943528421826865,0
0x0316EB71485b0Ab14103307bf65a021042c6d380,0xA6F4EAE7FdaA20E632C45d4cd39E4f3961892322,215.02542388489834,11038392,13135345,11789135,11389334,553,0.42857142857142855,0.20253164556962025,0,-0.9987156227030684,0.02209365349660656,-1.0,1.3559537488977298e-14,0
0x173Fa4D96257925690EF5EdA31790c969D4581Ef,0xe4009Ea1fA34F61790623FE3c602B1c33CAeB405,2.0113738367889504,11038553,11897946,11090557,11038794,36,0.3888888888888889,0.2777777777777778,1,-1.0,2.6506515483746535e-25,-0.9943207740928212,0.0,0
0x2b3Cc17B5ABd19d2e63cc9249Bf83ca995f7dD48,0x0393693555eb73A4db7953933c10F5F6D138d544,103.64353732742546,11038627,11039460,11039328,11038651,43,0.023255813953488372,0.023255813953488372,1,-1.0,0.0,-0.08566213246724744,6.786860250558494,0
0x48b3EE9F06EaFDd61eAF7d044d5E737de6fb4dbF,0x3872F2a9f88abe35e691167de1ed019800d0208f,134.32074346080773,11038635,11044472,11044421,11040414,73,0.0136986301369863,0.0136986301369863,1,-1.0,0.0,-0.0053914592296562475,14.94240848455146,0
0x78175901e9B04090Bf3B3D3cB7f91CA986fb1aF6,0x34ce891eD19E47E3564625E42f27a8B6dEC83AD7,129.10292100965128,11038684,13141635,12396067,12033427,671,0.19523099850968703,0.11624441132637854,0,-0.9392685744973427,0.00037250736450067287,-0.9017953874663774,1.1694962334037233,0
0xAEf6d20F9a920C75b65c39d460Eecc21005fF8b5,0x922A66d5eBDd40f57aabF03c61d20d37D744694F,2.7635662728730903,11038705,11038978,11038894,11038806,7,0.2857142857142857,0.14285714285714285,1,-1.0,0.0,-0.19024390089155402,0.1593004277559541,0
0xafBf69fF61a7Ba0d2beD8E64b627FB17CC91EF03,0xeCD7aBE987111088b0261831556edD06a5540143,1147.0366892365423,11038717,11045637,11044089,11038717,35,0.02857142857142857,0.02857142857142857,1,-1.0,0.0,0,0,0
0x6dabb64c6E66B53de22Cb46A7D0aaCc226d99B40,0x3330A4206e572c7Ac0f4d680567624Da0Bf12C29,0.14355558033150775,11038760,11038900,11038844,11038794,7,0.14285714285714285,0.14285714285714285,1,-1.0,0.0,-0.027275858733709295,4.7258084905511755,0
0x964Ae3bA1314105140Adb51c5D82047BD053cDbb,0xaE098EdF0c9e936A3fe039c7070535B7B50230F1,91.67356293152378,11038815,11039000,11038954,11038947,10,0.1,0.1,1,-1.0,0.0,-0.02191854711290176,0.2706145368423081,0
0xd1c3918C255e182B356D6e5E82b2c1e677Ae2d33,0x439f6dD8dB8a917bb5658ec982a8a922DF509ab8,90.32806204735873,11038963,11044717,11039343,11038963,10,0.1,0.1,1,-1.0,0.0,0,0,0
0x98446E450A21089081504981815E0201EBc4Bb9E,0xD50481Acff12639054aDf4EbF89B2dea2DfF8352,16.22598743657511,11038985,11044326,11040655,11039325,27,0.037037037037037035,0.037037037037037035,1,-1.0,0.0,-0.07812181638751911,89.80829624675995,0
0x1500C406205819F85C45C3ba5d8c42bbc1AeDeF0,0x41582253921F84A8B9dc26F34d0Aa85d896e599d,86.2,11039086,11039228,11039222,11039183,4,0.25,0.25,1,-1.0,0.0,-0.02307091176100336,0.9064742858774191,0
0xf40Adc50f45f65e24726b3e35418d79d737F401F,0x6D96783BB178771f0543d03f9cc9B1472E5EfEde,13.4,11039192,11039359,11039221,11039192,3,0.3333333333333333,0.3333333333333333,1,-1.0,0.0,-0.197269553003464,0.005162403153343927,0
0x5728e59002939074a10D0819732DcFc0bf6b5610,0xD456bF08f1bf4bc83876f4B94c50780A20Cc8f48,1.9534274865136954,11039242,12612267,11144817,11039243,2485,0.3927565392354125,0.0008048289738430583,1,-0.849025269071521,0.00010431858620814316,-0.9999877476102091,1.310347295606026e-06,0
0x5F8c7b7D7339469B2fd4B42C0f682394e1B56cA5,0x392c92B0C29B66EEC9C61d7B71B545d4Ba996776,78.05,11039284,11041209,11040562,11039311,10,0.1,0.1,1,-1.0,0.0,-0.05159153383449964,0.37950049937124697,0
0x252beeA855108659dF26E833650542198c24D4Be,0x660Ed44eBe519275041B83a9AC1777C08Aff93aF,78.45678628387475,11039327,11044071,11041763,11039837,9,0.1111111111111111,0.1111111111111111,1,-1.0,0.0,-0.0001789769081817763,65.49183073621506,0
0x57D37815D2fFBFB922195794b40662020B74817C,0x8A784a3106a7C2313540Aa49224d8FCF0659Ec2d,18.170852564070923,11039328,11265388,11049165,11039358,194,0.005154639175257732,0.28865979381443296,1,-0.029771989306517373,0.3152795021554206,-0.9999980957928666,1.4245786110845414e-06,0
0x49656B0972395FD04160C23c46D2934a5f267Eb1,0xA709D8Db8bA94Ad2943907eD9c18BA2151c1caD2,89.3,11039346,11044708,11039378,11039346,5,0.2,0.2,1,-1.0,0.0,0,0,0
0x6Cb074B6Fc73f796C7Eaec44145c4D51Ee1094b4,0x55efeD30B5aFF90243771b9Ec71b205dEbE9326d,72.39003059502006,11039364,11042594,11039622,11039805,35,0.4857142857142857,0.02857142857142857,1,-1.0,0.0,-0.42460096100463063,2.823364523834958,0
0x9c75E6fefC396aA9DA477b3c492BCfF30d96d40D,0xF866aEE81C0f916A3f869e2858800e6C53350A64,333.0715999481514,11039368,11066231,11061358,11061358,135,0.25925925925925924,0.007407407407407408,1,-1.0,0.0,-1.5298362848837353e-16,1.1175436670187574e+16,0
0x02d2585EB37eED44f00c8488541B9d95bc68524E,0x490E1D3Ae4505Aa2FA44c89207155Ec3911FC5d9,103.86858244270857,11039371,11040014,11039897,11039640,36,0.027777777777777776,0.027777777777777776,1,-1.0,0.0,-0.0340360531964278,3.458574214066478,0
0x4A30287888873c41F13978D283C9f38b3cb2120e,0x0f2fFc2Ba502ACbD5Ae3E377b329d2cE6E260231,1.2,11039381,11039432,11039388,11039383,5,0.2,0.2,1,-1.0,0.0,-0.9817186923003313,0.31338975567503424,0
0xA2eFa1207A3b06069D7b809C6a4E30B6DfA4d777,0x6d87148428323af3280e03231DEe342565F740c3,712.5184882212103,11039401,11039741,11039712,11039410,27,0.037037037037037035,0.037037037037037035,1,-1.0,0.0,-0.003318299872849664,121.63085567104808,0
0xA10A906FEb6507Be7F92199222E0B9d942C2c49a,0x3A6c254fD6bc58aEE01Ae1146dB28365fe28b482,118.07266356565636,11039494,11040041,11040012,11039495,62,0.016129032258064516,0.016129032258064516,1,-1.0,0.0,-0.4101643090931735,1.8323969547905763,0
0xa020535261521455d398cd243dcdadd3A8a622C9,0xc26553b2355E58a7B3296F07FDB5860e3cCDBd85,1.2,11039507,11040950,11040065,11039508,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,-0.9720128780250914,0.5171474438710605,0
0x950e2CC54afD7CC43cC3c36051F07A76E31d86fc,0x26635DA702918f7C30597f52678dE99C13f74c7c,7.567792517095461,11039683,11043461,11041623,11040273,22,0.045454545454545456,0.045454545454545456,1,-0.9999999999983568,0.0,-0.9999853174124544,0.0,0
0x50A16550DCf587D111Bf81D8A20Ada22F102375E,0x088aB43b60DEC56be7793d5aC9e9fc0702494C37,2.9,11039685,11040377,11039790,11039685,4,0.25,0.25,1,-1.0,0.0,-0.6806401798537359,0.034092209630351526,0
0xFb0DE0eFf2D0f75Aa8aD7343CC044f1899f1f046,0xa91c286C71696363133Fc6be68486Df9A52AEeFD,2.9802861621429892,11039734,11039804,11039794,11039764,5,0.2,0.2,1,-1.0,0.0,-0.019645756054303066,69.90356204861733,0
0x31AEe7Db3b390bAaD34213C173A9df0dd11D84bd,0x8e4C37bac7DaC416AC6C70809Ea660cDAD6659c6,171.9196821365386,11039769,12146307,11226511,11554475,505,0.0019801980198019802,0.013861386138613862,1,-1.0,7.230953618741519e-23,-1.0,6.539442294395017e-32,0
0x0913C5C305540724bbCdAb5E983E277b3cBbc79D,0xb1354205e27834007364bCe7eE8a4893A9511A1a,15.5,11039812,11040613,11040013,11039813,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,-0.12436206617091863,11.577171259828173,0
0xb68eE52208601121703c7FB6c6B3c8b6d15993aC,0xB0F57050944aCf56f821a4d3c20E4dF437680Ac7,54.463649740253366,11039815,11143116,11140645,11039815,11,0.09090909090909091,0.09090909090909091,1,-1.0,0.0,0,0,0
0x80c56CD02f22E23d4Ebe1FC4fed7c37217257bf1,0xEB950588706883D3c9C6484B311df06D760b2F0F,24.0,11039817,11039985,11039976,11039844,16,0.0625,0.0625,1,-1.0,0.0,-0.8008407286344249,0.29457333807236075,0
0x888fcC7996248715ABB918Ff1FB513a278d92145,0xEFEa23504D3EEE34dE15fDffeb2C681fF1A9874F,753.7076054469705,11039836,11041520,11041396,11041071,60,0.05,0.016666666666666666,1,-1.0,0.0,-0.013023124177981736,25.505282414347356,0
0x153eBd2995781269A251b92A17aA494e6Ca2780C,0xD1b0003D586DE9eC9D47123e9265dBCcBf3BEE99,27.561214280499026,11039927,11041555,11040081,11039927,7,0.14285714285714285,0.14285714285714285,1,-1.0,0.0,-0.09258205401184312,11.308804269073148,0
0xAFfA2f98238691F74A3FF3C69B3ABDe40348f7A6,0xE4d96eA58E90972A0df45Ca1DC6502FEa87dcdA9,54.0,11039963,11041521,11040030,11040025,6,0.16666666666666666,0.16666666666666666,1,-1.0,0.0,-0.051253711634973866,0.407561269964364,0
0x40D063D409DE5be4FE6aa45048cE68C7AEc8c152,0x9825D77d83d298c322f1FE3FE8bdd4c11469deAf,69.13920109582216,11039965,12909923,11049118,11043908,2799,0.05787781350482315,0.1911396927474098,1,-0.7353983092950543,0.021890936802309687,-0.997846318728792,0.0,0
0xa0244bE523D561B93979F028f1A423E23958404b,0x2236a951d425372b8B6E198ad70EBa8106e51A1f,518.7041639992194,11039989,11041521,11041486,11041417,45,0.022222222222222223,0.022222222222222223,1,-1.0,0.0,-0.012318715004169686,13.143379471346558,0
0xB16Ba794a4f8dD8195620944e738877bA51908A2,0xCce144977E93aFA465b6811Bda9AAF387edAB38A,7.0,11039997,11040015,11039999,11039997,3,0.3333333333333333,0.3333333333333333,1,-1.0,0.0,-0.4883735256525773,0.018971672287199075,0
0x784000F98Bb6D4Cc87EB7Bd92502c0205305E41c,0x4206332349095f9E8fe2998F742dE84041455d71,120.02834053872735,11040034,11040627,11040230,11040113,15,0.06666666666666667,0.06666666666666667,1,-1.0,0.0,-0.022680898143335005,3.3979069430847852,0
0xE34f3ecEc8543a4B5cE320dAA13179B5BBF45dFe,0xe678042534853d569f5faD48661E9A28b88cB6DB,3.108763636363636,11040040,11041862,11040938,11040040,7,0.2857142857142857,0.14285714285714285,1,-1.0,0.0,0,0,0
0xA1877B5915ef0d17C4686d787DE21d581eF72796,0xEFe0626937ECf4692F159025a88bdb8EEB444e20,623.7651093285652,11040055,11041248,11040946,11040946,22,0.045454545454545456,0.045454545454545456,1,-1.0,0.0,-8.234576477110044e-05,0.0,0
0x3516415161C478DF10ADBb8bb884Cc83FbD5F11a,0x0aD8fB8c6ac8Fa7446FD00BD53cEFa8E03FC01D3,995.4335791524129,11040055,13077772,11074227,11041308,7177,0.6557057266267242,0.0011146718684687195,0,-0.781884111359003,0.00014183001640232312,-0.9999914450956987,1.572460811074026e-07,0
0x33bF0f03c18D98AB96cf3DC42266da29d6666585,0x052b5078304E7d4bdB5E464Cf93682Ab4Bf6029d,5.0,11040089,11206164,11040089,11040089,6,0.16666666666666666,0.8333333333333334,1,-1.0,7.24819867793286e-10,0,0,0
0x57f7229Fd3a611542C73BBD4A5FFbB41B0cD6776,0xC5A03433f6793288E65eD6c5E9266FED9B3246E2,151.43894486600237,11040145,11627147,11290015,11040490,1278,0.000782472613458529,0.000782472613458529,1,-0.9998999999480881,0.0,-0.9900466829632394,0.0,0
0x6aE892677397EA4e89702057E53537A2EfA858bF,0x042359f5a414814e98c1A002337E3A79779c0E51,160.21203741850837,11040166,11053724,11047466,11040166,24,0.041666666666666664,0.041666666666666664,1,-1.0,0.0,0,0,0
0x125fb7121df1Cb201556d5cDD58a8EdffcA6863b,0xba34b57591c3f624D9D00E3bb0170061601e15e2,0.04,11040215,11235203,11040215,11040215,5,0.0,1.0,1,0,0,-0.6030493391394764,0.0,0
0xFb8Bf095eBcdAd57D2e37573a505E7d3bAFDD3CC,0x4a5bA341F493827ba6BdFE559140682dabE67f84,1.5179351184807666,11040252,12981888,11040252,11040575,20,0.0,1.0,1,0,0,-0.9968763831700022,0.0009641893075195227,0
0x2600B84Ad475a9Cbed65e8b7F858EB46e93db0a6,0x77D7b8C5D2070900606a468096d716aB5b69ab10,8.6962857901841,11040260,11040947,11040693,11040371,5,0.2,0.2,1,-1.0,0.0,-0.03405016950344425,275.4827365056752,0
0x5B604ee6F7D2277E2704e13566a93C97A16B75a7,0xEf59e15986DDf95C05Ff1418BC5CF2c547C39099,38.20465264679009,11040325,11042137,11041745,11040467,50,0.02,0.02,1,-1.0,0.0,-0.32786306317073327,3.3959359851416306,0
0x4eA87cD0e60BD54F15BF4c412172790f40e906Ba,0xbb7cc1c7719CAae220f6a91DE3165E3F61261b00,125.64565022547501,11040387,11040987,11040949,11040388,52,0.019230769230769232,0.019230769230769232,1,-1.0,0.0,-0.11760791306625194,5.9768677348509085,0
0x88D59Ba796fDf639dEd3b5E720988D59fDb71Eb8,0x8a390F95d5AFaA9F6307bE48B84816Ba4B1D9cc7,435.6382363084625,11040480,13128848,11068341,11040482,3330,0.16846846846846847,0.12102102102102102,0,-0.3874549497482318,0.05692717747791371,-0.9958258314082122,0.00041271211903202255,0
0x58CB2e0E85F5026ba5d3EE4C6C860d9bcD43736d,0x1B126771d080a21a753Bf58E522c77D2889eA88A,16.02,11040631,11040704,11040684,11040631,5,0.2,0.2,1,-1.0,0.0,0,0,0
0x30f9AEcC4476AF74d47361A860d5d030cfa3aFc9,0x997864f08787cD4BC731FAe09f4cA0de694E0F96,129.04505818488593,11040636,11110840,11097251,11040636,34,0.029411764705882353,0.029411764705882353,1,-1.0,0.0,0,0,0
0x7B804B703dd32a549aFe677c90a1f4516642617e,0x003Cf90bA9c49fD38cE20a2395ee0276BaFef125,1188.6349820056178,11040674,11046701,11043857,11040730,22,0.045454545454545456,0.045454545454545456,1,-1.0,0.0,-0.8987812191326557,0.0,0
0xd25a816338e49ED3e80B6E0406ec80F3e74C3E5f,0x5527A29c6A460Dcd1A744F8a0d226F87d832d606,118.68518230307444,11040679,11044901,11044021,11042361,25,0.04,0.04,1,-1.0,0.0,-0.02441207564065339,2.1099513630313758,0
0x07E0Cb72437C5726e006FCd06c26438126412702,0x6f32362dDcef98EA1105063cF4E901b017388522,1.15,11040698,11319844,11040754,11040736,5,0.2,0.2,1,-1.0,0.0,-0.9923136590028043,0.0019586949536890934,0
