pair,token0,token1,block_number,timestamp
0xFF18e3E5dC153ea1b2f962bA85F3Db9A5dA45a3C,0x827419277fb8036d237E120B3Fe0d11196f4a99D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11775123,1612246123
0x4C0a2B2dD40023d1b050051e6D22a61C3A74Dd6D,0x9D57156e680B0909e3Dc965cE0C0C1715CB32247,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11775540,1612252024
0x7C0668618e28dED436f399c809F8e98aBAe06b45,0xb001c393F5f46FAEFfa0B2ced7850c321abf7974,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11775718,1612254207
0x2BD33aAeF324ACd68f58e40Cf5Ebbf9f11911C13,0x06d05A559027FE3a405CCA1d48C4504906fB8a39,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11775989,1612257562
0x0c133576e12AfCE536a63eDe6a8f4e4450Bc7dd4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfEA60f1Ba51554331880b793853789144341dBC0,11776378,1612263017
0x88c3Eb319718686675f8A6Cfdb8a6d2Cf56fbAa9,0x35de3EccACcB02E627062b5D63aA941b137288fe,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11776462,1612264179
0xcff350Bbe5f9834b8BD8E45909bc03B571a46693,0x35de3EccACcB02E627062b5D63aA941b137288fe,0x6B175474E89094C44Da98b954EedeAC495271d0F,11776472,1612264340
0x84372e2dD7C4BE8D9963Aac727f25ee66C51D623,0x35de3EccACcB02E627062b5D63aA941b137288fe,0xdAC17F958D2ee523a2206206994597C13D831ec7,11776518,1612264940
0xF4eea780A7D7803CD92255CaAC6D00E6f291b63E,0x901F8679a6EF435d533732f5eA49bb82d568BE99,0xdAC17F958D2ee523a2206206994597C13D831ec7,11776524,1612265012
0x0CaE187828a43C3a8DC5722c5c71ebd7C1aE2987,0xaeF4F02E31CdbF007f8D98da4aE365188A0E9eCC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11776557,1612265454
0x5F49da032DeFe35489ddb205F3dc66d8A76318b3,0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11776560,1612265478
0xe8A8f27EcEf44Ccc928a4e98226440fDA0e19Fe9,0x35de3EccACcB02E627062b5D63aA941b137288fe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11776567,1612265528
0xd996686A13DA9Cc82f51A95D732Aa6FeF4863E11,0x7061ee0896Ab2c1865078B6c91731f67A89eA6A4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11776693,1612267345
0x6e424899bbBFf64ec816FF897a50938d66a450e7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEB1112Ac78D537853150E2a07E8b765E29d3F019,11776736,1612267939
0xd2ce84De055CCB4ea93fc7EC7C9c0d0244eC4664,0x4f5fa8f2d12e5eB780f6082Dd656C565C48E0f24,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11776847,1612269596
0x45f68c418859F56668c544F29371cCc4817315AE,0x314f840871515cB532f18cDA5496bE2125bd40e0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11777049,1612272154
0xE690861C5C32F680C3E6FD02180CDE6bdC53AE2B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf1a5b0D3827bf744F55095CcbD5ea2E5a02A2c5A,11777175,1612273696
0x3F15f90f4bD5a87824F6C0b27F871240beBD7E57,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcAc965c9abDC287aCE86711cd1139718069a1bE8,11777220,1612274225
0xF2CeC209F2B9fcDf864c3e27155D54d8957980Bf,0x32075a9485f0976753Cd140301Ed5BFb2fCe4fb4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11777272,1612274911
0xCb4F0fc85ccf4C81384d25Fae72B4610c18c1E7C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd123575D94A7aD9Bff3ad037aE9d4d52f41a7518,11777358,1612276174
0x682a661366313043A62Cb596519b7FD38bBe7F0A,0x952E116156D4b0ae398c1F85dD7683957be08526,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11777532,1612278434
0x15FA6d2d11c554fc2ddCdD5955c202d59465948B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf7F2cB7cFcD9557f13A06f6BD6Baf912D23a6b52,11777532,1612278434
0x81842e13191afa8Bc5bD461d98E4951CfD6aecC2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC7c584bab26FA5Bb6935e180aCd4A3B585bf3652,11777616,1612279515
0x0B4c94eedB59143e97d2E8bb49D901F121a1E131,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfe9fdCC5EcCf33f535FF7b7e45F2C53bdA4c609B,11777844,1612282813
0xE2E138E70dD7869b2d6B502d01bEE0622ea2B41B,0x6a15dfde7dB2273A1148880a090e9092aC4C783f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11778238,1612287942
0x29884De56D8CA737B50C84b4538E2b80f7F8F199,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD011E6e65dE0547e0a71bF0F4f5c4c881e7063A8,11778339,1612289101
0x6A04f08cF2695a623055029647aBA10B3518d9fC,0x3C0470b476aA3bF615Bc828a6B2006AAbAB440Da,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11778368,1612289508
0xB91A9a8b3B19B5b1dEdC0D2283AB6046B4E0E6d6,0x72bbaE960006b950e4Dff6170b6266b1AEc0203c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11778471,1612290941
0x20DB71205C73256d8bC30257f0A35Ffce21f8A7c,0x3868Bd6e8b392EB8Dbc8Cdcd0c538dC66529ADbE,0x4C6eC08CF3fc987c6C4BEB03184D335A2dFc4042,11778551,1612292182
0x82567EF61520103be5F1Ff2e10B450b98633B38c,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11778606,1612292811
0x3aC21805A1183eE720bD743E3E997C2BD27cc68D,0x870Cf5B667e2FE090aCEf12112E8Fa195FAb711A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11778706,1612294229
0xF3c114787D4Db3E62E72966bD380b37861CF1E9E,0x1AE1B650F31E758f4406Ec4e495f43666d4AF77a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11778985,1612298157
0xcfb496b99AB6422495A9FE87432E205331dfc5A7,0xa741c29721BAe289e7d7F44DFD5e28e5fE8de663,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11779005,1612298518
0x183177FE522EFda4FF4273D94D971887dF0eEe2A,0x151220cF596C3Ac80736a7eF7036c6F1B30aAF48,0x93ED140172Ff226daD1F7F3650489b8Daa07aE7F,11779019,1612298688
0xA150643D92E06317FB499EAEf4f6D89B7107452d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xea6412Fb370e8d1605E6aEeAA21aD07C3C7e9F24,11779037,1612298924
0xFB2F9B0FF22b6dcd5fD0FBfF08BA5a18027dA8aB,0x5f1512f6d3c6b00a4F7DBd932A05B0607F022813,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11779147,1612300567
0xCAD33a13b0e8cD7756bfCc93A8728286B46C3cb4,0x75387e1287Dd85482aB66102DA9f6577E027f609,0xdAC17F958D2ee523a2206206994597C13D831ec7,11779147,1612300567
0x7c2Fd6b2Bd0E21AEB1776aC3e1A4BC684F329648,0xB89071c79950fA4B14D3fffeAE6ECc307253F7a5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11779195,1612301099
0xcA7903f7F0a20aD4B449FB0A2c4e4C76048fA58C,0x175779cd27aE2Ba7A1951d582fE351FbD2aBBfa5,0x89232DF8F773D0185f79cdE7122d3540e288d545,11779444,1612304421
0xc13c10754403A6A24447bF59E7dC20EF3e5Dae51,0x40821CD074dfeCb1524286923bC69315075b5c89,0xdAC17F958D2ee523a2206206994597C13D831ec7,11779537,1612305617
0xBdd8bDc691a5816613395ac3B5EFfCE6CC5FE578,0x5ab0367769A79B46C67752D6d59Cabf9b9B007cf,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11779564,1612305947
0xc1a3e7777F10589C555247ac99B66eB28A395d31,0x4ef66E564e89a60041EeBcE4716E142626C2f2F4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11779704,1612307787
0x3c36257Ec6B7671957D0E162206d9C16125C593c,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11779774,1612308556
0x028D619b63C4fbb8653B11af02f12b8172c9CFa4,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11779804,1612308949
0x3d07f6e1627DA96B8836190De64c1aED70e3FC55,0x84810bcF08744d5862B8181f12d17bfd57d3b078,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11779879,1612309962
0x7a404ECc3236D6efFF0bdDFb555c3AB99ca531dA,0x2691C8E2b2cFd113386c7A14e7c211743b7cDd51,0xdAC17F958D2ee523a2206206994597C13D831ec7,11780172,1612313842
0x97F7a5b27b03EDf825fA948f10237d8E35765B91,0x99676c9fA4c77848aEb2383fCFbD7e980dC25027,0xdAC17F958D2ee523a2206206994597C13D831ec7,11780236,1612314678
0x1B0593d8d39DEd5d141055c62fee8F2915F6D2eD,0x669b3EDF7a6eBEcF931bCdF118a16952DE9c7cf4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11780258,1612314969
0xD7aab32CC04104190502802d0bcdA1acdc23De2D,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,11780259,1612314973
0x5d2c95651E0EE953b9aBD8eC47Ce2A165c852aE9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE09fB60E8D6e7E1CEbBE821bD5c3FC67a40F86bF,11780707,1612320945
0x5886C7617B06B710b1333814E4E5476EB2fF6926,0x99676c9fA4c77848aEb2383fCFbD7e980dC25027,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11780767,1612321705
0x858B22ec614EDa2e2BE139229EFE77E81105fb65,0x5bB1F70B981Fd26d7B7248AD26b8B915e00f5384,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11780809,1612322167
0x9Da4C85487840C7b4903f46f600BeA23D7C49bDc,0x0B4803c00d4885124e35b8Ee88c2ceFc7cB0345B,0xdAC17F958D2ee523a2206206994597C13D831ec7,11780826,1612322489
0x9d31eFEA8110375DD1184eE8A22b3bC411EB49cf,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf205D2D65205711B6f6AAe3FCb7EbdBC8573f192,11780868,1612322985
0xA308fB33770416b4eaA638b7eE0805d70eb04528,0xD01d0eAbc49975d9dee3256769365088DB3d7c17,0xdAC17F958D2ee523a2206206994597C13D831ec7,11781086,1612325985
0xfD1776596b1d83866095189Eb392F173E85305De,0x926204665Fa06bE8F4Fac55a122238642c9Ba354,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11781281,1612328413
0xD8c3804eED8f398F92fD1e6EBD1e69D98668A13A,0x111111111117dC0aa78b770fA6A738034120C302,0x80c8C3dCfB854f9542567c8Dac3f44D709eBc1de,11781393,1612329933
0x0E21D87B6136e5011ec9D51B30F5879fAe94b0dD,0x6006FC2a849fEdABa8330ce36F5133DE01F96189,0xfe9A29aB92522D14Fc65880d817214261D8479AE,11781446,1612330677
0xc6f9b02fc584208c5FB5B63074ac8F4c5747B245,0x2AF2222816244f7Dc4D2fAeD304CC3239E8763c1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11781473,1612331009
0x33480862F485cF3366E2c3dA0635579ff36b6CF6,0x50deb78859960cAD5E167c625Cb8a36a8d8e1F79,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11781485,1612331158
0x246FFce0a6e7EafBa7830f43Ab49c39071024EbF,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,0xDFe66B14D37C77F4E9b180cEb433d1b164f0281D,11781497,1612331336
0x59Db09177D31921A01B43Eb72c105D0056aB2Af5,0x0AF44e2784637218dD1D32A322D44e603A8f0c6A,0xdAC17F958D2ee523a2206206994597C13D831ec7,11781498,1612331347
0x6e3118B3eBCab0C7B4467a86E994e285685fFF58,0x80c8C3dCfB854f9542567c8Dac3f44D709eBc1de,0xfe9A29aB92522D14Fc65880d817214261D8479AE,11781508,1612331542
0xf171c21952B2558b3e1dCe136E2B53EEC1dE4B20,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xDFe66B14D37C77F4E9b180cEb433d1b164f0281D,11781556,1612332080
0x1BE574041828303f0bFB5D06a2414F3BD6Da1B2a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd5281BB2d1eE94866B03A0fcCDd4e900c8Cb5091,11782055,1612338820
0xA561d5397CCf868D611AF8943d1a8BBdD6939938,0x36aeD9bbEc385D58352e9B30984FAe73E7ed5016,0xdAC17F958D2ee523a2206206994597C13D831ec7,11782192,1612340612
0xf783546B631C4e54f89649853DBc7E317fcA35E1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xED738f0D3015546f71d6889dA78f8AcBfeC07F76,11782505,1612345073
0x9228fb2E9c06887CC95A84C7582D3378D6731A6c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdC76450Fd7E6352733fe8550efABfF750B2De0e3,11782540,1612345471
0x9EF3F1d40c21aB5179aDfEe08A6845FA3B5c9434,0xB08081e58A26b246AA614614228167A75731e53f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11782584,1612346061
0x55CAA0287e8aEF158C08F0F9AC11FfF1b7efDc88,0x76d6B4661b26Bd80e9F3E6FEf5A0B793169cd325,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11782628,1612346623
0x39FeBe55da20E6699e77c35C20F1867B3b4e054A,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xfe9A29aB92522D14Fc65880d817214261D8479AE,11782699,1612347645
0x905d7B017Ae5D97597Fec4b955620FC53fCaDe80,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE887BFdEb9802C1cD625265ffBF06b979363B100,11782784,1612348674
0xA4c511686a8D2c4caE7c8E5Bd825e957F52Ad8BE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd18B61c55e87e0f273AEe6457a96898929aB260c,11782792,1612348810
0x7BC13db4DB81936c9e0E8eAE3b86E144Ea64D926,0x550920c03f5C5A68bc61cde84f65249b148fcaE8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11782820,1612349088
0xa02254237ceBFFC82A752ac071C1e6f683Bd128b,0xa98e8703f42760eD27830d9E8fF5eC4730Fe80c3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11782822,1612349107
0x800BFEe914D68E0D643025d3c6Ec33979C2E0d9C,0x388276d4d136B8bbebEab2f02495cd3c36cd71Ad,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11783072,1612352428
0xF11f99866614F8dBfA8016024f110a7613675B41,0x106348Ef31952eF5d8DbC48DB8F31311eF658d4e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11783092,1612352633
0xf1a8394CF92116F0414707557E183bAB0F9Ff624,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc91689868529736369A133dfA3162b1010ba091C,11783414,1612356832
0xE87D47201A38aF4dd8754F45DAB1e8f2A07b85a1,0x3E49B1019c64AE87a0c6E9cef21Cc203029C5e0d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11783478,1612357573
0xA7B0d77e322F7643f6eB7C8Bb4fF83E49c6BDEE8,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf56842Af3B56Fd72d17cB103f92d027bBa912e89,11783583,1612359027
0x5676A3e884eD64Cb8e39e905f221872971803D2D,0xC82eb6dEa0c93EDb8B697B89ad1b13d19469D635,0xef3A930e1FfFFAcd2fc13434aC81bD278B0ecC8d,11783845,1612362449
0xdCFC02A05fdf27eDf7F8FC2AD84549487feB8F10,0x3832d2F059E55934220881F831bE501D180671A7,0xEB4C2781e4ebA804CE9a9803C67d0893436bB27D,11783862,1612362701
0xC99388233c2aEA1f45e4ae2EC88b88094649160E,0x45128CB743951121Fb70cb570c0784492732778A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11784282,1612368466
0x1590Ba41BAf34B2f2c5750ED15201FDa5bd1948C,0x880EBf71e53D33112AdC93CBb2c2dC5a5CeCCeEb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11784651,1612373695
0x75C83c6DAfE52218f7a13c8244e9AF5b60bc4511,0x7DbbCaE15d4DB168e01673400D7844870cc1e36f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11784733,1612374821
0x63034Ce6dde7D486377EF4540640BDaB847E010a,0x39369A1Bc0047875220Dc1097a2c4fc88da5eE5D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11784932,1612377355
0xa016567eE816af8863869954bE3e3Aff72252992,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc5BC5bf58EDD15b6aB9d42aFb340249985691702,11785044,1612378804
0xce0E7706e92C74599a4Cf71cbF5043034b438468,0x314d8dB7D382a9c8AE9fabb82249591aB19A7007,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11785463,1612384511
0x3a3ae91c90aB8D202d38a3F563cC2Cdc2F93BBf0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd8eB25Fb9c1E51EE1E52919a29C438608ea30ec4,11785934,1612390722
0x6d9BA8d28Bd62241c8c8a5B37eD9d1a73476d727,0x940a2dB1B7008B6C776d4faaCa729d6d4A4AA551,0xdAC17F958D2ee523a2206206994597C13D831ec7,11786227,1612394479
0xB01adF620d941353903156e5818422641211c631,0x59962e07C78D52C0Cf6753634b25c4822CF2b8A3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11786252,1612394703
0x76d629ebAD7fDf703Ed5923f41F20c472e8F23E3,0x8937041C8C52a78c25aa54051F6a9dAdA23D42A2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11786316,1612395601
0xb8b908b20ED98a48204086fe99de6221bd9bcDc6,0xb547faF8BD5A52B1fe4ce5D740bdfB396140Eb08,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11786332,1612395887
0x09f06404C1C959FA42297095b4a78F96f647D94F,0xb22046503cAe22c7BFD62F2c189850F7415326CB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11786531,1612398268
0x8150d92E3569159961bDCbc74a05dDf0B3cbAC73,0xBa0EF82a023De4223fd44B97f497bA2a89f28aC3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11786735,1612401172
0x1Fc33306bb3d59d7208843661d765e876d7C0955,0x1fF2E3bac33aF1696b60903cE55B8063D52F22e0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11786755,1612401479
0x232682eD5aE8398597F7f742b5d38aAe3D71E74A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc1091350291e228518beaE7B775D05c353789C9E,11786817,1612402166
0x3842DaBCbCd8ED32304eE0314EE5982da8A827DD,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xc1091350291e228518beaE7B775D05c353789C9E,11786846,1612402582
0x5D2Ce99F901Cc26158fb03525253a318Bdd1930A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc1091350291e228518beaE7B775D05c353789C9E,11786878,1612403048
0xDC3944bcC2de5322DE70eeEb67Ff733905d44647,0x2e6539edc3b76f1E21B71d214527FAbA875F70F3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11787256,1612408129
0x71b3Ad24D09f7ff8aeeBA2eeFb20E970CD91006c,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xDFe66B14D37C77F4E9b180cEb433d1b164f0281D,11787420,1612410451
0xaa9040Cdc5C70Ac98F8Ba989509712E7A970FC6b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDFe66B14D37C77F4E9b180cEb433d1b164f0281D,11787555,1612412383
0xfE0Fdb17de806C58D385391350480213814A8B6e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD69Ee724Ff4Bc23c34e9380fe12CC391bFbd038e,11787876,1612416719
0x2a785850bf6455e00359fBae0dA83E9A3a3aD44A,0xb59490aB09A0f526Cc7305822aC65f2Ab12f9723,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11788003,1612418503
0x3e6b03ed4D814094566fE08d01E2D983bA9e3785,0xBC5aBE46aD7B79cA34c0AC42427241f5A5e827B0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11788130,1612420198
0x3dB31260fa03D7358fC9F3faa5C7bc907f21D896,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x6C055fc44CAcaDa8b2C41b56419ebc1e066556f8,11788354,1612423105
0x782e93155D38ED3b69C363220C6B783C162AB988,0x61940e9C7debb53abb1481ed7216e31E45Dc27a7,0x6B175474E89094C44Da98b954EedeAC495271d0F,11788358,1612423143
0x3A2f2fbba9FCdbD02eA80f0a0A721828E37a7c19,0x65E0b5dda9f520D936E52c16f2899443601AcD1F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11788377,1612423429
0x3C606F6795416d0884c2dB745dAEd01BcF40751E,0x70D47Fd6C9497b11c1cAF0E2A84a5e7661E66C1d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11788394,1612423624
0x0e6a01Fcd1420B719Cb570BE60B6bF80FBe460C4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf99d58e463A2E07e5692127302C20A191861b4D6,11788709,1612427944
0x2b97cc2bE1ef6A0B358D6734aba190c72aF4e4EC,0x53046364887f367C602fFB76b1448076C9B02aa0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11789025,1612431733
0x4BcD612F43E7ACD49451154081B565b1ecABe490,0x92171D1fEE989bDfB2f5764Ee4c84f9506619E17,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11789160,1612433408
0x3e02A9f53FC25C3317113758F425312B174F03E5,0x4b184C08bF76eB41624660CDff86A808eDA5387e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11789355,1612435926
0x8eaD0193fd2cADA086436a2C71bAf518742daC0f,0x111111111117dC0aa78b770fA6A738034120C302,0x374CB8C27130E2c9E04F44303f3c8351B9De61C1,11789580,1612438915
0x5BD4D1f8D46Ad6ae1e6b694eb64f7583C1cB1A74,0xC1330aCBbcE97cb9695B7ee161c0F95B875a8b0F,0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,11789627,1612439597
0x5022BbC26B3Bc8c8d2F1F7dB9ee3A2B4631b9b18,0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,0xfC97C0c12438B6E4CF246cD831b02FeF4950DCAD,11789658,1612439962
0x30296EA311779740ec158ff8c9E3A8c0217F8113,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf680429328caaaCabee69b7A9FdB21a71419c063,11789798,1612442110
0x566310900E6De8cd9Ed6e9a53F2461f89c2Ee05e,0x943224098b352C8d99EE0Db32c089e7E52F3266c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11789814,1612442301
0x1813B30C0C425e9b280ccf87a3886e6AF9ecBD08,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCb8bCB998c11691b64A09de9446804584Ed79ecE,11789870,1612443120
0xF822ee3E5D82e1158b3412674e1c96fE622fD827,0x880fc0150aba07A74605D40B326B87bB9B651016,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790034,1612445477
0xd5Cb6E73367Ec3f65868BbDA361B4c4E3cc09AD1,0xA0f4915536eD0D2aA695dA03ac0cf9709c6cfB51,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790211,1612447462
0xB5faCf4C2aE83114b7889cc046E65C7D3f7e2C39,0xa1788b7e9313C21B608EC3e8472D2FCeCF7e1fD5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790264,1612448147
0x3B44f35fD81040E4d0CDccfE77714512Feb1da4d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xfc82bb4ba86045Af6F327323a46E80412b91b27d,11790292,1612448523
0xE71f8fFf42f5630a738DeE36F11073d662EE7927,0x0fe629d1E84E171f8fF0C1Ded2Cc2221Caa48a3f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790304,1612448664
0x028F0A9E877c25a7533DB17082103D62a71b2823,0x5A2a1187e42309b33acFA6f5d44Bb1c4f7B201Aa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790330,1612449034
0x0D90d99a72BF408df2b0c050F103315C4005CD4e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd0379b11bb8A9658817593AA9ad5A51B0BaAF398,11790397,1612450069
0xaCECe3bD3cD774e90d3900F4b3e02Ef540d3C058,0x3788bDCffC110170AC6C4fc12F93f15c6B5B1C3E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790675,1612453579
0x3d934f06Ca7c86EFBF812bbda001555460B835eF,0x9757F662Ccb0C5E1fB338d065668dAD3be93CBB1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790748,1612454490
0xD9D7D176d7a097ACFBb9BD52C3B24B23A8aB0ca4,0x8C7424c3000942e5A93De4a01Ce2eC86c06333Cb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11790861,1612455843
0x3C685e597e109E52d563D0a5427bE21b2138B29b,0x7DEB49977f6b6282Fb6d236fCb81Ab02Ae461eD4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11791005,1612457737
0x72E176007A91eb42A75741DC7B12Fe116f368b39,0x16459e4576C27EaD14B9cB5DE0E6FD5633EbFFFA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11791458,1612463872
0xc894F9D948b91259368BE97D4C07f7047C7bE82C,0xA5d15DB786466c26112E3366c1473f28CB6f273C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11791807,1612468519
0x55a13b2512901ca63B7a6376D9014869B910a639,0x575D2c7CeC98DdCC376EED6a59FfcF0342B1A918,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11791933,1612470093
0xeAf612651fC0e6f591ec39597Ef65D78Db442dEF,0x8E13fA99D48Dd3Cd7dB95f212c284A5Cd83a439E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11791934,1612470098
